id,split,label_bin
11156.json,train,0
11150.json,test,0
10238.json,train,0
4454.json,valid,0
8521.json,valid,1
5245.json,train,0
2335.json,valid,0
5270.json,train,0
8104.json,test,0
7184.json,train,0
13312.json,train,1
6645.json,valid,0
9116.json,train,0
13224.json,train,1
772.json,train,0
1743.json,train,0
12817.json,train,0
10529.json,train,1
5668.json,train,0
8058.json,train,1
4019.json,train,1
4528.json,train,0
7658.json,valid,0
993.json,train,1
1644.json,train,1
9741.json,train,0
10889.json,train,0
10413.json,valid,0
7847.json,train,0
7092.json,train,0
7135.json,test,1
4112.json,train,1
8872.json,train,1
8969.json,train,1
13076.json,train,1
11080.json,test,1
3663.json,train,0
1011.json,train,1
13227.json,test,1
11063.json,train,1
8178.json,train,0
12968.json,train,0
9272.json,train,1
4713.json,train,0
6194.json,train,1
3315.json,train,1
7246.json,train,1
11738.json,train,1
983.json,train,1
5432.json,train,1
6683.json,train,0
2711.json,train,1
5597.json,test,0
2523.json,train,1
2586.json,train,0
4887.json,train,0
12676.json,train,0
6356.json,train,1
8993.json,valid,0
4444.json,test,0
12403.json,train,1
4107.json,train,0
2081.json,train,0
5277.json,train,0
1177.json,train,0
13367.json,test,0
8846.json,valid,0
5624.json,train,0
8348.json,train,0
188.json,train,1
1612.json,train,0
4635.json,train,1
8088.json,train,1
9723.json,train,0
5611.json,train,0
3697.json,test,0
3816.json,valid,0
3467.json,train,0
12847.json,train,1
12316.json,train,0
1643.json,train,0
348.json,train,0
333.json,train,0
9452.json,train,0
10002.json,train,1
8122.json,train,0
119.json,train,0
11398.json,train,0
6597.json,train,1
6249.json,train,0
9967.json,train,1
5820.json,train,1
11495.json,train,0
13352.json,train,0
9183.json,train,0
9062.json,train,1
3773.json,valid,1
3109.json,train,1
8156.json,valid,1
7731.json,train,1
2058.json,train,1
4280.json,train,1
12850.json,train,0
9954.json,valid,0
817.json,test,1
1552.json,train,1
9358.json,train,0
12800.json,valid,0
7846.json,train,0
5307.json,train,1
11884.json,train,1
9076.json,valid,1
12150.json,train,1
13026.json,train,1
3836.json,train,0
10377.json,train,1
10565.json,train,1
8180.json,train,1
11749.json,train,0
5971.json,test,1
5246.json,train,0
9896.json,train,1
3077.json,train,0
4878.json,train,1
5300.json,train,0
7813.json,train,0
2093.json,train,0
1837.json,train,0
12574.json,train,0
6160.json,train,0
5127.json,train,1
6119.json,test,1
10410.json,train,0
7270.json,train,1
1181.json,train,1
2221.json,train,0
1873.json,test,1
518.json,train,1
3978.json,train,1
3566.json,train,1
11021.json,train,0
352.json,test,0
9222.json,train,1
9969.json,train,1
4752.json,train,0
2076.json,train,0
7054.json,train,1
13345.json,train,0
1028.json,train,0
6381.json,valid,0
11536.json,train,1
11180.json,valid,0
8844.json,train,1
8751.json,train,1
627.json,valid,0
3137.json,train,0
11251.json,train,1
4429.json,train,1
8947.json,train,1
3780.json,train,0
1879.json,train,0
5285.json,train,1
5740.json,train,1
3161.json,test,0
1878.json,train,1
5233.json,train,0
9290.json,valid,1
2267.json,train,1
13044.json,train,1
12275.json,valid,1
5242.json,train,0
4198.json,test,1
538.json,train,0
7029.json,train,1
3050.json,train,0
5947.json,train,1
2006.json,train,0
3897.json,train,1
12381.json,test,0
7683.json,train,1
4746.json,train,0
4326.json,train,0
10322.json,train,1
602.json,train,0
8302.json,train,0
5863.json,train,1
6446.json,train,1
5908.json,train,1
3251.json,train,0
9669.json,train,1
2878.json,train,0
6186.json,train,1
10558.json,train,1
2367.json,train,1
4160.json,train,0
12912.json,train,1
8530.json,train,0
8218.json,train,0
3883.json,valid,1
11903.json,train,1
3783.json,train,1
5546.json,valid,0
4450.json,train,0
9478.json,train,1
2101.json,train,1
1144.json,train,1
605.json,test,1
10833.json,train,0
8520.json,valid,0
4217.json,train,0
826.json,train,1
9927.json,test,0
12232.json,train,0
4166.json,train,0
9862.json,valid,0
7797.json,train,0
7357.json,train,0
132.json,train,0
11585.json,train,0
2105.json,test,1
380.json,train,0
8415.json,train,0
7273.json,train,0
6630.json,train,0
5078.json,train,0
3497.json,train,0
8027.json,train,1
12944.json,train,0
6921.json,train,1
12397.json,train,1
10415.json,train,0
2561.json,train,1
11630.json,valid,0
1781.json,test,0
11178.json,train,0
8491.json,train,0
3194.json,test,1
10005.json,train,0
12794.json,train,1
10707.json,train,1
4171.json,train,0
5708.json,train,0
9208.json,valid,0
1529.json,train,0
923.json,train,0
11371.json,train,1
4748.json,train,1
11053.json,valid,0
6818.json,valid,1
9002.json,train,1
2893.json,train,1
7694.json,train,1
2142.json,train,0
11617.json,train,1
6566.json,train,1
2308.json,train,0
10465.json,train,0
12811.json,train,1
9257.json,valid,1
3350.json,train,1
6127.json,valid,1
12226.json,train,1
8125.json,train,0
1697.json,train,1
2180.json,train,1
2831.json,train,0
8480.json,train,1
7009.json,valid,0
11025.json,test,1
9990.json,train,1
11050.json,test,0
8678.json,train,1
4892.json,train,0
5905.json,train,0
10111.json,test,1
10736.json,train,1
238.json,valid,1
10193.json,train,1
10648.json,train,1
3261.json,train,1
7173.json,train,0
2025.json,train,1
1393.json,train,0
10283.json,test,0
11207.json,train,1
12045.json,train,0
795.json,train,1
12380.json,train,0
8719.json,train,0
1973.json,train,1
7703.json,train,1
3787.json,train,1
9977.json,train,1
7113.json,train,0
8524.json,train,0
3929.json,valid,0
11821.json,train,0
766.json,train,0
4186.json,train,0
1326.json,train,1
10152.json,train,0
10330.json,train,0
10746.json,train,0
8877.json,valid,1
13506.json,train,0
6534.json,train,0
9931.json,train,1
2455.json,train,1
5305.json,train,0
4358.json,train,0
12185.json,train,0
11542.json,train,0
12718.json,train,1
11655.json,valid,1
4266.json,train,1
13383.json,train,1
3295.json,train,0
13198.json,train,1
1066.json,test,1
9783.json,train,0
10977.json,valid,0
10524.json,test,0
3515.json,train,1
6855.json,train,0
9196.json,train,0
722.json,train,1
11071.json,train,1
7424.json,train,1
3921.json,train,0
2692.json,train,1
9873.json,train,0
648.json,train,0
10388.json,test,1
8012.json,train,0
1070.json,train,1
13501.json,train,1
3694.json,train,0
10769.json,train,0
2899.json,valid,1
12296.json,train,1
11929.json,train,0
5524.json,train,0
3086.json,train,0
10978.json,test,0
4387.json,train,0
2316.json,test,0
4993.json,test,1
4980.json,train,1
3398.json,train,1
8747.json,train,0
7918.json,valid,1
1770.json,train,0
12916.json,train,1
13105.json,train,0
2238.json,train,0
2314.json,train,1
6004.json,train,0
7352.json,train,1
7791.json,train,0
101.json,test,1
2530.json,train,1
2131.json,train,0
1636.json,train,1
763.json,train,0
934.json,test,0
4673.json,train,1
690.json,train,0
9764.json,train,0
1547.json,train,0
9579.json,train,0
3075.json,valid,0
5360.json,train,1
10076.json,train,1
12975.json,valid,0
3079.json,train,0
12812.json,train,1
3874.json,train,1
8032.json,train,1
1513.json,train,1
4903.json,train,1
4547.json,valid,0
11094.json,valid,0
1734.json,train,1
11928.json,train,1
11042.json,train,0
12595.json,valid,1
7546.json,train,0
4087.json,train,0
8980.json,train,1
13399.json,train,1
12240.json,train,1
2089.json,train,0
3167.json,train,0
11891.json,train,0
2351.json,train,1
6042.json,train,0
9537.json,train,0
12224.json,train,1
6757.json,valid,0
6674.json,train,0
1435.json,train,0
1871.json,train,1
4671.json,train,0
8276.json,train,0
1087.json,test,0
12358.json,train,0
7019.json,train,0
1353.json,test,1
3720.json,train,0
13165.json,train,1
2963.json,train,1
10344.json,train,1
8105.json,train,1
10350.json,train,1
11693.json,train,1
8663.json,train,1
397.json,train,1
4839.json,train,0
3140.json,train,1
7682.json,train,0
11486.json,train,1
2733.json,valid,1
3873.json,train,0
8097.json,train,0
8601.json,train,0
10856.json,train,0
7133.json,train,0
4749.json,train,1
2178.json,train,0
4934.json,train,0
10116.json,train,1
5608.json,train,0
12632.json,train,0
8335.json,train,0
86.json,train,0
4071.json,train,0
2948.json,train,0
12472.json,train,1
405.json,train,1
7867.json,train,1
3833.json,train,1
8280.json,train,1
8403.json,train,1
3420.json,train,0
1731.json,train,0
2585.json,test,1
11379.json,train,0
8965.json,train,1
1350.json,test,0
1037.json,train,1
4819.json,train,0
9253.json,train,1
3309.json,valid,0
1257.json,train,1
962.json,train,1
8329.json,train,1
6417.json,train,1
4655.json,train,0
10771.json,train,1
5173.json,train,0
10668.json,train,1
4113.json,train,0
4496.json,train,1
8599.json,train,0
4909.json,train,0
10783.json,test,0
5872.json,train,0
5622.json,train,1
8130.json,train,0
11406.json,train,0
10254.json,train,0
7966.json,valid,0
12086.json,train,0
5215.json,train,0
9659.json,train,1
7066.json,train,0
12050.json,valid,1
6216.json,train,0
13073.json,train,1
568.json,test,0
6484.json,valid,0
4066.json,train,0
2474.json,train,0
1692.json,train,1
8207.json,train,0
2166.json,train,0
9958.json,train,0
9039.json,train,1
640.json,valid,0
6111.json,train,1
8702.json,train,0
7930.json,test,0
13247.json,train,1
4803.json,valid,0
2508.json,test,1
1960.json,train,0
7589.json,train,1
7176.json,train,0
3257.json,test,0
6878.json,train,1
11493.json,valid,0
2828.json,train,1
10163.json,test,0
701.json,train,1
10923.json,train,0
9048.json,train,0
8007.json,train,0
6354.json,train,0
256.json,train,0
6464.json,train,1
11376.json,train,1
9277.json,train,1
13357.json,train,0
9923.json,train,0
7828.json,valid,0
1678.json,train,0
5434.json,valid,1
2592.json,train,0
1079.json,train,1
3274.json,train,0
5666.json,train,0
1483.json,train,1
9857.json,train,1
5793.json,train,1
4356.json,train,0
5414.json,train,1
1823.json,test,0
12722.json,valid,0
7480.json,train,1
268.json,train,1
9330.json,train,0
9278.json,train,1
3383.json,train,1
11351.json,test,0
5954.json,train,1
11886.json,train,1
1630.json,train,0
2457.json,train,0
2816.json,valid,0
10083.json,train,1
2201.json,train,1
3715.json,train,0
6562.json,valid,0
13246.json,train,1
6652.json,valid,0
8686.json,train,1
8783.json,train,0
7584.json,train,1
8782.json,valid,0
13242.json,train,1
2671.json,train,1
10288.json,train,0
4481.json,train,0
12868.json,train,0
10859.json,train,1
11716.json,train,1
1247.json,train,1
3265.json,train,1
10547.json,test,0
8208.json,train,0
598.json,train,1
3046.json,test,0
10846.json,test,1
2205.json,test,0
6000.json,train,1
1343.json,train,0
10419.json,train,0
10418.json,train,0
8579.json,train,0
10621.json,train,0
7611.json,train,1
3162.json,train,1
3660.json,valid,0
9488.json,train,1
10247.json,train,1
2838.json,train,0
8752.json,train,0
2868.json,test,1
2350.json,train,1
4170.json,train,1
1675.json,train,1
475.json,train,0
10114.json,valid,1
1540.json,train,1
2268.json,valid,1
9202.json,train,1
9314.json,train,1
1706.json,train,1
3789.json,test,1
6109.json,train,0
2643.json,test,1
2758.json,train,0
10662.json,train,0
3446.json,train,1
5961.json,train,1
4802.json,train,1
4464.json,train,1
11404.json,train,1
1785.json,train,1
12798.json,test,1
10363.json,train,1
12485.json,train,0
5419.json,train,0
748.json,train,1
576.json,train,0
11440.json,train,1
11798.json,train,1
11173.json,train,0
13157.json,train,1
6808.json,train,0
5353.json,train,0
3155.json,train,1
224.json,train,0
437.json,train,1
4101.json,test,0
3565.json,train,1
5009.json,train,1
12551.json,train,0
4005.json,train,1
8799.json,train,0
12545.json,train,1
4065.json,train,1
167.json,train,1
12299.json,train,1
13256.json,train,0
12513.json,train,0
12643.json,train,1
9868.json,train,1
10100.json,train,1
8185.json,train,1
11142.json,valid,1
11144.json,train,1
9328.json,train,0
123.json,train,1
5005.json,train,1
3540.json,train,0
11627.json,train,0
6650.json,train,0
465.json,train,1
1261.json,train,1
8065.json,train,1
1916.json,train,1
12631.json,train,0
11360.json,train,0
6816.json,test,1
788.json,test,0
10790.json,train,1
554.json,train,0
5643.json,train,1
1398.json,train,1
4378.json,train,1
210.json,train,1
180.json,test,1
19.json,valid,1
12764.json,train,0
8906.json,train,1
6848.json,train,1
2510.json,train,1
7350.json,train,0
5320.json,train,1
3188.json,valid,0
10266.json,train,1
9474.json,train,1
13116.json,train,0
1302.json,train,1
12144.json,train,0
10127.json,valid,0
6473.json,test,0
9052.json,test,0
5211.json,valid,0
3977.json,train,0
9786.json,valid,1
2772.json,train,1
7508.json,valid,0
12711.json,train,1
7916.json,train,0
3605.json,train,0
9759.json,train,1
6146.json,valid,0
6526.json,train,0
12327.json,train,0
6139.json,train,1
2202.json,train,1
10797.json,train,1
13323.json,train,0
7268.json,test,0
10628.json,train,0
7108.json,train,1
9050.json,test,0
3907.json,train,1
11756.json,train,1
11571.json,train,0
7709.json,train,1
7965.json,train,0
12048.json,train,0
10494.json,train,0
10939.json,train,1
12535.json,train,1
13374.json,train,1
7762.json,train,1
12113.json,train,1
9559.json,train,1
7687.json,train,0
8812.json,train,1
739.json,train,1
8761.json,test,1
1372.json,train,1
833.json,train,0
6820.json,train,0
7048.json,train,1
11294.json,train,0
7073.json,test,1
2991.json,train,1
295.json,train,1
12512.json,train,0
7441.json,train,1
733.json,valid,1
10121.json,train,0
12925.json,train,0
4493.json,train,1
1903.json,train,0
1019.json,valid,0
12893.json,train,1
5506.json,train,0
6151.json,train,0
9993.json,train,1
11609.json,train,1
8742.json,train,0
10272.json,train,1
10604.json,train,0
2397.json,train,1
4604.json,valid,1
6537.json,train,0
6616.json,test,0
11091.json,train,1
3806.json,train,0
10948.json,test,1
3220.json,train,1
7143.json,train,0
3640.json,train,0
1328.json,test,1
7122.json,train,1
13455.json,train,0
11739.json,train,1
7123.json,train,0
12471.json,train,1
8535.json,train,1
10449.json,train,0
6440.json,valid,1
13259.json,train,0
11217.json,train,1
4544.json,train,0
3982.json,train,1
2932.json,train,0
3360.json,train,0
1425.json,train,1
6892.json,train,0
7023.json,train,0
8780.json,train,0
11890.json,train,1
11366.json,valid,0
12815.json,train,1
7318.json,train,1
1789.json,train,0
8955.json,train,0
10905.json,valid,1
8179.json,train,1
1579.json,train,0
7531.json,train,1
4523.json,train,0
8424.json,train,1
276.json,train,0
5870.json,train,0
6569.json,train,1
1283.json,train,1
2274.json,train,1
8962.json,train,1
5953.json,train,1
11699.json,train,0
6088.json,train,1
2807.json,train,1
2150.json,train,1
3870.json,train,1
9974.json,train,1
909.json,train,1
1584.json,train,1
2861.json,train,0
3148.json,train,0
2060.json,train,0
1467.json,train,0
3866.json,train,1
8642.json,train,1
9233.json,train,1
8005.json,train,0
1113.json,train,1
4274.json,train,1
9640.json,valid,0
9398.json,valid,1
5165.json,train,1
6501.json,train,0
12546.json,test,1
8858.json,train,0
6930.json,train,0
2281.json,train,0
4880.json,train,1
7045.json,valid,1
11805.json,test,0
8368.json,train,1
10818.json,valid,1
11747.json,train,0
3152.json,train,0
12509.json,valid,0
3175.json,train,1
11316.json,train,1
6632.json,train,0
11952.json,train,1
9217.json,train,0
12889.json,train,0
10088.json,train,1
8020.json,train,1
8365.json,train,0
9264.json,train,1
8080.json,train,1
8228.json,train,0
1542.json,train,0
9740.json,train,0
5440.json,train,0
10918.json,train,0
412.json,train,0
3981.json,train,1
8619.json,train,1
7288.json,test,1
2361.json,train,1
4758.json,train,1
3.json,test,0
1270.json,train,1
5977.json,train,1
6974.json,test,1
10801.json,train,0
5141.json,train,0
7162.json,valid,0
10271.json,test,0
7168.json,train,1
5864.json,train,0
435.json,train,0
5852.json,train,1
2206.json,train,0
10037.json,train,0
154.json,train,1
5752.json,train,0
10536.json,train,0
3263.json,train,1
3256.json,train,1
8831.json,train,1
11496.json,train,1
7355.json,train,0
8807.json,train,1
12522.json,train,0
6997.json,train,0
11152.json,train,1
3654.json,train,0
11200.json,test,1
9926.json,train,1
12626.json,train,1
1537.json,valid,0
8477.json,train,0
1794.json,train,1
6268.json,train,0
932.json,train,1
10166.json,train,1
4555.json,train,0
9424.json,train,1
5837.json,train,1
6970.json,train,0
3727.json,train,1
5926.json,train,1
11462.json,train,0
12861.json,train,1
4744.json,train,0
808.json,train,1
3281.json,train,0
710.json,train,1
12314.json,train,0
10329.json,train,0
7580.json,train,0
10409.json,train,0
1496.json,train,1
7397.json,train,1
2994.json,test,1
3427.json,train,0
10576.json,train,0
11953.json,train,1
1863.json,train,0
9444.json,test,1
3768.json,train,1
4453.json,train,1
2738.json,test,1
9831.json,train,0
10151.json,train,0
907.json,train,0
3751.json,valid,1
6021.json,train,0
543.json,train,0
8019.json,train,1
3584.json,valid,0
4357.json,train,1
13490.json,test,1
7414.json,valid,0
13137.json,train,1
12121.json,valid,1
12487.json,test,1
9087.json,train,0
1720.json,train,1
4509.json,train,1
2539.json,train,1
3433.json,train,1
501.json,train,0
1932.json,train,1
11955.json,test,1
5346.json,train,1
9825.json,train,1
5642.json,train,1
9146.json,test,0
7178.json,train,0
12304.json,train,1
4510.json,train,0
9185.json,train,0
5323.json,train,0
11786.json,train,1
4129.json,train,1
2705.json,train,1
6482.json,train,1
3280.json,train,0
9273.json,test,1
2884.json,train,0
11936.json,train,0
5759.json,test,1
11273.json,train,1
12346.json,train,1
9789.json,train,1
10759.json,train,0
7864.json,train,1
6883.json,train,1
8160.json,train,0
373.json,train,1
11644.json,train,1
3403.json,train,0
12090.json,train,1
6373.json,train,1
3301.json,train,0
9181.json,train,1
9200.json,test,1
9450.json,train,0
13170.json,train,1
4494.json,train,1
5479.json,train,1
8431.json,train,1
11667.json,train,1
8076.json,train,1
8035.json,test,1
7674.json,train,0
1855.json,test,0
10145.json,train,1
7229.json,train,0
7613.json,train,0
6707.json,train,0
12022.json,train,1
12290.json,train,0
5023.json,train,0
9019.json,train,0
1250.json,train,1
12087.json,test,1
5134.json,train,1
9725.json,train,1
7193.json,train,0
8026.json,valid,0
9104.json,train,0
13303.json,train,0
5900.json,valid,1
6778.json,train,1
6633.json,train,0
1606.json,train,0
12098.json,test,0
12219.json,train,1
10208.json,test,1
5350.json,valid,1
2796.json,test,1
8710.json,test,0
9191.json,train,0
13090.json,valid,1
1995.json,train,0
8559.json,train,0
69.json,train,0
3646.json,train,0
6786.json,train,1
8585.json,valid,0
1145.json,train,1
262.json,train,1
8298.json,train,1
13195.json,train,1
6040.json,train,1
3400.json,train,1
11937.json,train,1
1251.json,test,0
11944.json,train,0
11320.json,train,1
1807.json,valid,1
6842.json,train,0
8975.json,train,0
6908.json,train,1
7669.json,train,0
9838.json,train,0
4428.json,train,1
7879.json,valid,1
3325.json,train,1
58.json,train,0
4035.json,train,0
359.json,train,1
7185.json,train,0
3670.json,train,1
7151.json,train,0
9170.json,train,1
10063.json,train,1
5410.json,valid,0
10183.json,train,0
7548.json,train,0
8981.json,train,0
6521.json,train,1
3114.json,train,0
370.json,train,0
126.json,test,0
328.json,valid,1
11419.json,train,0
7462.json,valid,0
8732.json,train,0
9245.json,train,1
5976.json,train,0
382.json,train,1
12423.json,train,1
7686.json,train,0
2269.json,train,0
6963.json,train,0
10103.json,train,0
4201.json,train,1
11130.json,train,1
6551.json,train,0
9620.json,train,1
4624.json,train,1
2322.json,train,0
5125.json,valid,1
4017.json,test,0
1815.json,train,0
11349.json,train,1
8196.json,train,1
6335.json,train,1
6779.json,train,1
7618.json,train,0
9590.json,train,1
4401.json,train,0
6651.json,train,1
7333.json,train,1
10219.json,train,0
12577.json,train,0
9657.json,valid,1
11579.json,train,0
4486.json,train,0
7582.json,train,0
2236.json,valid,0
6269.json,train,0
2376.json,train,1
13191.json,train,1
9441.json,train,0
6839.json,test,1
9128.json,train,0
3568.json,train,0
10473.json,valid,1
8876.json,train,1
272.json,train,0
11176.json,train,1
13214.json,test,0
6222.json,train,1
4620.json,train,0
6903.json,train,1
9632.json,train,0
4223.json,train,0
2229.json,train,0
700.json,test,0
6185.json,train,0
9381.json,train,1
12108.json,train,1
9606.json,train,1
11220.json,train,0
5257.json,train,1
12016.json,train,1
10215.json,train,1
4093.json,valid,1
8395.json,train,1
9142.json,train,1
6262.json,test,1
3736.json,train,1
9524.json,test,1
705.json,train,0
2846.json,train,0
4421.json,train,1
1710.json,train,1
1624.json,train,0
10423.json,train,0
4816.json,train,1
12531.json,train,0
7898.json,train,1
7883.json,train,0
303.json,train,0
2909.json,train,0
1349.json,train,1
669.json,train,0
1514.json,test,1
8529.json,train,0
2803.json,train,0
3230.json,train,1
10622.json,train,1
8544.json,train,1
12826.json,train,1
7014.json,train,1
6708.json,train,0
2659.json,train,1
3809.json,train,1
7307.json,train,0
3104.json,train,1
3208.json,train,0
3514.json,train,0
5807.json,train,1
2213.json,train,0
9174.json,train,1
84.json,train,0
4831.json,train,1
8071.json,train,0
5660.json,train,0
6203.json,train,1
2918.json,train,1
11818.json,train,1
7082.json,train,0
1081.json,train,1
9188.json,train,1
7588.json,valid,1
3073.json,train,1
4745.json,train,0
9793.json,test,1
3333.json,train,1
8259.json,train,0
404.json,train,1
11369.json,train,1
1384.json,train,1
904.json,train,1
805.json,test,0
3962.json,train,0
8914.json,train,1
9727.json,train,1
7780.json,test,1
12656.json,train,1
10591.json,train,0
2295.json,train,0
4824.json,train,1
8755.json,train,1
5049.json,train,1
1603.json,train,0
2529.json,train,0
9981.json,train,1
189.json,train,0
9412.json,valid,0
1344.json,train,1
6663.json,train,0
8400.json,train,1
12683.json,train,0
1558.json,train,1
12449.json,test,0
7802.json,train,1
2521.json,train,1
5006.json,train,1
6871.json,train,0
776.json,train,0
5737.json,train,1
7765.json,train,0
1531.json,train,1
6532.json,test,0
9930.json,train,0
3976.json,train,1
8574.json,train,1
1382.json,valid,1
1996.json,valid,0
9845.json,train,1
13154.json,train,1
4857.json,train,1
7827.json,test,1
13138.json,valid,0
7300.json,train,1
6076.json,train,1
7681.json,train,1
12875.json,train,1
6864.json,train,1
13528.json,train,0
5441.json,train,1
8188.json,train,0
6840.json,train,0
2547.json,test,0
11995.json,train,1
1640.json,train,1
1972.json,train,1
6983.json,train,0
7107.json,train,0
7170.json,train,0
1022.json,train,1
12792.json,train,0
6057.json,train,0
7233.json,train,0
6861.json,valid,0
5824.json,test,1
7359.json,train,1
394.json,train,1
436.json,train,1
1126.json,train,1
7634.json,train,0
13453.json,train,1
13196.json,valid,0
6763.json,valid,1
947.json,train,1
2211.json,valid,1
8548.json,train,0
12078.json,train,0
7496.json,train,0
10265.json,train,0
9053.json,train,1
8049.json,train,0
8828.json,train,1
3318.json,train,0
2393.json,train,0
11226.json,test,0
7247.json,train,0
8223.json,train,0
13082.json,train,1
13333.json,train,0
13418.json,valid,1
1499.json,train,1
2497.json,train,0
2405.json,train,1
12311.json,train,0
12193.json,train,1
1440.json,train,1
13036.json,train,1
9466.json,train,0
5980.json,train,1
447.json,test,1
2186.json,train,0
6758.json,valid,0
1178.json,train,1
172.json,train,0
6295.json,test,1
2005.json,train,1
4075.json,train,1
1768.json,train,1
10803.json,train,1
6879.json,test,1
8129.json,train,1
