id,label,statement,subject,speaker,job_title,state_info,party,barely_true_counts,false_counts,half_true_counts,mostly_true_counts,pants_on_fire_counts,context,split,label_clean
10474.json,half-true,"Under Common Core standards, it takes more than a minute to teach a student how to add nine plus six.",education,greg-abbott,governor,Texas,republican,11,3,8,6,5,interview on Fox News Sunday,test,half-true
7743.json,false,We have never gone a year in Virginia -- ever -- without passing a budget -- ever.,state-budget,ken-cuccinelli,Attorney General,Virginia,republican,1,10,3,2,1,a speech.,valid,false
6401.json,mostly-true,Says U.S. Rep. Connie Mack IV passed only one bill in seven years.,"message-machine-2012,voting-record",american-bridge-21st-century,,,democrat,2,1,0,3,0,a TV ad,test,mostly-true
11145.json,half-true,Says Donald Trump is for a single-payer health care system.,health-care,rick-perry,Governor,Texas,republican,30,30,42,23,18,"an interview on ""Fox News Sunday""",train,half-true
12400.json,barely-true,Says Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage.,workers,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a tweet,valid,barely-true
8166.json,mostly-true,60 percent of Texas 8th graders are not proficient in math. Only 26% have a teacher with a undergraduate major in math.,education,george-p-bush,"Vice president, Charter Holdings real estate investment partnership",Texas,republican,1,1,0,1,0,a Twitter post,train,mostly-true
2894.json,pants-fire,"This town (Wilmington, Ohio) hasnt taken any money from the government. They dont want any money from the government.","economy,families,jobs,pundits",glenn-beck,,,none,5,7,7,2,6,his radio broadcast,test,pants-fire
12340.json,mostly-true,"Cervical cancer in Africa is fully preventable with basic education, screeningand vaccines.","foreign-policy,health-care,public-health",joe-biden,U.S. senator,Delaware,democrat,11,10,21,16,4,a post on Medium,train,mostly-true
66.json,true,"Poor people go to a ""payday lender...and they pay 300, 400, 500 percent interest.""",poverty,john-edwards,former senator,North Carolina,democrat,0,2,4,4,1,"a speech in Americus, Ga.",test,true
9373.json,barely-true,"From 2000 to 2008, we averaged about five mass shootings a year. Were now averaging 15. So thats a three-fold increase.","crime,guns",pierre-thomas,Senior justice correspondent for ABC News,,none,1,0,1,0,0,"a broadcast of ABC's ""This Week""",train,barely-true
10558.json,barely-true,Ninety-five percent of the money used for union-operated worker training centers comes from employers.,labor,kurt-bauer,President of Wisconsin Manufacturers & Commerce,Wisconsin,none,1,0,0,0,0,a panel discussion,train,barely-true
367.json,pants-fire,"Obama ""suggested bombing Pakistan.""",foreign-policy,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,"a media availability in Columbus, Ohio.",train,pants-fire
6097.json,mostly-true,U.S. Rep. Paul Broun has not authored any legislation that has been adopted by Congress.,"congress,voting-record",stephen-simpson,,Georgia,republican,0,0,0,1,0,an article,test,mostly-true
11335.json,mostly-true,Says Pope Francis took the name of a saint who basically reached out to Muslims.,"islam,religion",matthew-dowd,Commentator,Texas,independent,0,0,2,4,0,"a panel discussion on ABC News' ""This Week with George Stephanopoulos""",train,mostly-true
8533.json,barely-true,The majority of people travelling to these destination resorts are not going for the primary purpose of gambling.,gambling,frank-fahrenkopf,Retired president and CEO of the American Gaming Association,,republican,1,0,0,0,0,"an opinion piece in the ""Miami Herald""",test,barely-true
3935.json,true,Then-Sen. Barack Obama refused to raise the debt ceiling because he said President Bush had failed in leadership.,"candidates-biography,federal-budget",michele-bachmann,Congresswoman,Minnesota,republican,8,22,6,4,16,a debate in New Hampshire,train,true
4660.json,false,"Says Wisconsin Gov. Scott Walkers actions are directly responsible for killing at least 15,000 jobs.","jobs,state-budget",brett-hulsey,,,democrat,1,3,0,0,0,a news release,train,false
9056.json,half-true,"Were at the point of reaching 2 million deportations ...this is a historic level, more than any other president of the United States.","corrections-and-updates,homeland-security,immigration",janet-murguia,National Council of La Raza president,"Washington, D.C.",activist,0,0,1,0,0,an interview on Univision's 'Al Punto',train,half-true
7412.json,pants-fire,There are more people killed with baseball bats and hammers than are killed with guns.,guns,paul-broun,Congressman,Georgia,republican,4,8,3,2,1,an interview,train,pants-fire
11264.json,true,Trump proposed enacting the largest tax increase in American history.,"candidates-biography,taxes",jeb-bush,,Florida,republican,17,5,17,24,2,a fundraising email,train,true
252.json,barely-true,"Biden was responsible for ""ending genocide in Bosnia.""",foreign-policy,joe-biden,U.S. senator,Delaware,democrat,11,10,21,16,4,a TV ad,train,barely-true
12253.json,barely-true,Richmond teachers have not gotten a raise for almost 10 years.,"education,income",jack-berry,Mayoral candidate,Virginia,none,1,0,0,1,0,a candidates forum,train,barely-true
2217.json,half-true,We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.,"economy,pundits,stimulus,taxes",rachel-maddow,MSNBC host,,none,6,6,4,6,1,"the ""Rachel Maddow Show""",test,half-true
1072.json,half-true,"If the United States moves ahead by itself (on cap-and-trade)... after 30 or 40 years, were going to reduce CO2 by less than 1 percent.","climate-change,energy,environment",chuck-grassley,U.S. senator,Iowa,republican,0,1,2,0,0,interview on This Week with George Stephanopoulos,train,half-true
9205.json,half-true,Says opposing the Paycheck Fairness Act is part of the Koch brothers agenda.,"congress,income,women",gary-peters,U.S. Representative,Michigan,democrat,0,0,1,0,0,a press release,train,half-true
13453.json,pants-fire,"Says thousands at a Manhattan rally for Donald Trump were chanting We hate Muslims, we hate blacks, we want our great country back.","diversity,islam",social-media,,,none,0,0,0,0,2,a viral Tweet,train,pants-fire
5162.json,true,"The top 10 most well-paid CEOs in America received a combined $770 million in 2010, while the average American workers wage rose just 2 percent.","corporations,economy,families,income",dennis-kucinich,U.S. representative,Ohio,democrat,1,3,4,6,0,a news release,train,true
5157.json,pants-fire,"When [Mitt Romney] was the governor of Massachusetts, he performed 100 and Im not sure this number is right, but my mind says its about 180 gay marriages.","gays-and-lesbians,marriage",judy-manning,State Representative,Georgia,republican,0,0,0,0,1,an interview,train,pants-fire
4941.json,true,Sherrod Brown has been running for public office since Richard Nixon was president.,elections,josh-mandel,Ohio treasurer,Ohio,republican,4,5,4,5,6,a radio show,train,true
7345.json,half-true,Says the pension and health benefits reform eliminated collective bargaining for health benefits.,"health-care,unions",barbara-buono,State Senator,New Jersey,democrat,3,1,4,4,1,an interview on Fox 5’s Good Day New York,valid,half-true
3733.json,true,American oil production is at its highest level since 2003.,energy,jim-moran,U. S. Congressman,Virginia,democrat,2,1,1,6,1,a press release.,train,true
10039.json,mostly-true,The cost of health care is now the single-biggest factor driving down the federal budget deficit.,"deficit,federal-budget,health-care",barack-obama,President,Illinois,democrat,70,71,160,163,9,a speech at Northwestern University,train,mostly-true
9931.json,pants-fire,Super Bowl Sunday has the highest rate of domestic violence.,"crime,sports",mika-brzezinski,"Host, ""Morning Joe""",,none,0,0,0,0,1,"a segment on MSNBC's ""Morning Joe""",train,pants-fire
10885.json,true,We spend more money on lobbying than we do on campaigns.,"campaign-finance,ethics",george-will,Columnist,Maryland,columnist,7,6,3,5,1,"a broadcast of ""Fox News Sunday""",train,true
4656.json,pants-fire,The stimulus created zero jobs.,"jobs,stimulus",national-republican-senatorial-committee,,,republican,11,5,7,2,5,a web ad.,train,pants-fire
6260.json,false,"If you make more than $250,000 a year you only really take home about $125,000.","pundits,taxes",steve-doocy,"Co-host of Fox New Channel's ""Fox and Friends""",New York,journalist,0,2,0,0,1,"a discussion on ""Fox & Friends""",train,false
9967.json,barely-true,Says President Barack Obama attacked potential terrorist targets in Syria in the middle of the night to minimize terrorist casualties.,"military,terrorism",ralph-peters,Military analyst,,republican,1,0,0,0,0,"an interview on ""America's Newsroom""",train,barely-true
7337.json,half-true,"Eighty percent of those who have applied for licenses have no cancer, no Parkinsons disease or glaucoma. They have nothing you would associate [with] the use of medical marijuana.","drugs,health-care,marijuana",patrick-kennedy,Congressman,Rhode Island,democrat,0,1,2,1,0,news story,train,half-true
12677.json,true,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.","health-care,immigration",bill-mitchell,Illinois state representative,Illinois,republican,0,0,0,0,0,a speech,train,true
11386.json,mostly-true,"Irans regime is responsible for more than 1,000 American casualties during the Iraq war and has plotted a terrorist attack here in our nations capital.","foreign-policy,iraq,terrorism",michael-mccaul,congressman,Texas,republican,1,0,1,4,0,the Republican weekly radio/TV address,train,mostly-true
390.json,true,I've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream.,candidates-biography,barack-obama,President,Illinois,democrat,70,71,160,163,9,"Cleveland, Ohio",train,true
9860.json,mostly-true,"McDonalds workers in Denmark have a union. Earn $45,000/year.","income,jobs,workers",other-98,,,democrat,1,0,0,1,0,a Facebook post,train,mostly-true
3478.json,true,The hour of sleep you lose during the change to daylight saving time might initially pose some health risks.,science,joel-keehn,,,none,0,0,0,0,0,a blog,train,true
1831.json,true,"Bill McCollumhas ""recovered $200 million in Medicaid fraud.""","elections,florida,job-accomplishments,message-machine",jeb-bush,,Florida,republican,17,5,17,24,2,a campaign commercial for Bill McCollum,valid,true
1541.json,false,We worked together to enact ... the largest tax cut in Florida history.,taxes,charlie-crist,,Florida,democrat,15,9,20,19,2,his State of the State address.,train,false
89.json,mostly-true,Took on the Olympics and turned them around,job-accomplishments,mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a television ad.,train,mostly-true
7378.json,half-true,"Military spending cuts, known as the sequester, were President Barack Obamas idea.","federal-budget,military",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,the Republican response to the State of the Union,test,half-true
